,Age,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
0,2.0,303.07107420569093,305.3440022007079,313.6574481769719,331.539176717781,355.8842468898125,367.5953998445387,369.06744135466613,367.82105752495283,367.1156612719412,383.2348629492261,391.5891883215666,431.92284760968005,435.4859874251922,446.7687611311588,459.84802511463164,470.3998046963083,471.4914728849951,473.6903336591914,506.20266333553514
1,2.5,317.22301091165946,323.4913117007093,332.57658521315614,349.94016009883137,373.78229317392015,387.06921750092846,390.44936700287775,390.47897956003686,391.20330703780985,406.62204227160595,416.4136802723472,454.3979637926044,459.11295179428174,470.2618147616551,483.1326900575405,494.2794439175249,497.74409993263197,503.1460461762143,535.1703781587167
2,3.0,331.374947617628,341.6386212007108,351.4957222493404,368.3411434798818,391.6803394580281,406.54303515731823,411.83129265108926,413.1369015951213,415.2909528036787,430.00922159398584,441.23817222312783,476.8730799755287,482.7399161633714,493.7548683921514,506.4173550004491,518.1590831387417,523.9967269802693,532.6017586932375,564.1380929818982
3,3.5,345.5268843235967,359.7859307007122,370.41485928552476,386.7421268609323,409.578385742136,426.01685281370806,433.2132182993009,435.7948236302057,439.37859856954765,453.3964009163657,466.06266417390873,499.3481961584531,506.3668805324611,517.247922022648,529.7020199433579,542.0387223599585,550.2493540279062,562.0574712102605,593.1058078050797
4,4.0,359.6788210295652,377.93324020071356,389.33399632170904,405.14311024198264,427.47643202624386,445.4906704700978,454.59514394751227,458.45274566528997,463.46624433541655,476.7835802387453,490.8871561246894,521.8233123413776,529.9938449015507,540.7409756531442,552.9866848862664,565.9183615811753,576.5019810755433,591.5131837272835,622.0735226282613
5,4.5,373.8339697052753,396.0832583631154,408.2560274348527,423.5473193081954,445.3777772276908,464.9674362454113,475.97999726674936,481.11370271630375,487.5570539660761,500.1743333301096,515.7148129591045,544.3023885491518,553.6247721932809,564.2384793920274,576.2762623042568,589.8038057662405,602.7604157153232,620.9741444721147,651.0486298013415
6,5.0,388.1204076441724,414.3439931011379,427.29635394371036,442.0833782554222,463.4139656753728,484.56470638173244,497.4845191391568,503.89871604343466,511.7771865700546,523.7111642287188,540.671834412075,566.943330772669,577.4176839479495,587.9178813112186,599.7666371412137,613.9265278486193,629.2562356839508,650.6496265286067,680.3258992765266
7,5.5,402.8284166116511,432.9602397792268,446.7165280534845,461.04280838021634,481.8831370238098,504.5489171267934,519.3732978336708,527.0820752113084,536.4125764278093,547.7170523065537,566.0442468420581,590.1040262577459,601.7307292992082,612.1813599561693,623.9017743326499,638.8111514361326,656.5143021213539,681.0139384849263,710.5734146759028
8,6.0,418.25911877098395,452.1859354974293,466.78786947911567,480.72801766655465,501.09456477354115,525.1964546296946,541.9208025089387,550.9483129633134,561.7598358634664,572.5270384059187,592.1287580897772,614.1557273340677,626.9354322446217,637.4461129881367,649.1422184174793,665.0018918895906,685.0790767909441,712.5591016980935,742.4842088024628
9,6.5,434.71363628544344,472.2750173557924,487.7816979355438,501.44141409841404,521.3575224251059,546.7837050395353,565.4015023236082,575.7819620428363,588.1155772011515,598.4761633691182,619.2220759959552,639.4696863313197,653.403316781754,664.1293380683773,675.9485139346156,693.0429645698036,715.4950214561321,745.7771375251281,776.7513144592006
10,7.0,452.49309131830273,493.4814224543639,509.9693331377096,523.4854056597711,542.9812834790434,569.5870545054162,590.0898664363269,601.8675551932664,615.7764127649905,625.8994680384562,647.6209084013158,666.417155579188,681.5059069081702,692.6482328581486,704.7812054229728,723.4785848375824,748.3065978803297,781.1600673230498,814.0677644491095
11,7.5,471.89860603283364,516.0590878931908,533.6220948005532,547.1624003346027,566.275121435893,593.8828891764365,616.2603640057422,629.4896251579902,645.0389548791097,655.1319932562368,677.6219631465823,695.3693874073575,711.6147266214348,723.419995018707,736.1008374214649,756.8529680537366,784.0582678269479,819.1999124488783,855.1265915751825
12,8.0,493.2313025923092,540.2619507723207,559.0113026390152,572.7748061068853,591.5483097961936,619.947595201697,644.1874641905015,658.9327046803962,676.1998158676347,686.5087798647646,709.5219480724774,726.6976341455135,744.1012999191116,756.8618222113096,770.3679544690054,793.7103295790771,823.294493059398,860.3886942596339,900.6208286404133
13,8.5,516.792303160002,566.3439481918007,586.4082763680359,600.6250309605964,619.1101220604851,648.0575587302972,674.1456361492525,690.4813265038724,709.5556080546916,720.3648687063438,743.6175710197255,760.7731481233418,779.3371507987656,793.3909120972133,808.0431011045087,834.5948847744145,866.5597353410911,905.2184341123361,951.2435084477954
14,9.0,542.8827298991847,594.5590172516785,616.0843357025557,631.015482879712,649.2698317293062,678.4891659113372,706.409349040643,724.4200233718063,745.4029437644062,757.0353006232788,780.2055398290488,797.967181670528,817.6938032579613,833.4244623376751,849.5868218668882,880.0508490005584,914.3984564354384,954.1811533640048,1007.6876638003223
15,9.5,571.8037049731297,625.161095052001,648.310800357515,664.2485698482091,682.3367123031967,711.5188028939168,741.2530720233199,761.0333280275858,784.0384353209046,796.855116457873,819.5825623411712,838.6509871167569,859.542781294263,877.3796705939519,895.4596612950573,930.6224376183193,967.3551181058516,1007.7688733716594,1070.646327500987
16,10.0,603.8563505451095,658.4041186928155,683.3589900478536,700.6266998500645,718.6200372826951,747.4228558271361,778.951274255931,800.6057732145987,825.7586950483125,840.1593570524312,862.0453463968156,883.1958167917142,905.2556089052349,925.6737345273002,946.1221639279306,986.8538659885079,1025.974182115741,1066.4736154923203,1140.8125323527831
17,10.5,639.0639433680552,694.2922505411606,721.22840587354,740.1728339085505,758.1596261984354,786.235570602164,819.5270358455422,843.147840841661,870.5535601551644,886.9303636560248,907.5919718925578,931.5980386432178,954.8054564094541,978.278133434123,1001.5401483470465,1048.6532596423613,1090.1314924508788,1130.1740666375501,1218.0134084244778
18,11.0,676.3383785535298,731.8305540320375,760.8312744746526,781.792145204122,799.9174827014261,827.0226320784449,861.9978806928918,887.5738094792995,917.1857673876276,935.7396791447933,955.0260069483817,982.354483091616,1006.5720794095455,1033.381473151405,1059.7005293044422,1113.3843847928242,1157.0284219864761,1196.2955759370832,1298.6124748479313
19,11.5,714.313705802755,769.7743178674401,800.8080038762977,824.1103599565297,842.5861564727716,868.6075848574924,905.1299436471373,932.523906863471,964.1112783762793,984.8061468016439,1002.852391740124,1033.587096175389,1058.5368798291474,1088.7266411512774,1118.0954955947805,1177.7749178232689,1223.1977258201048,1261.6501580751983,1378.1073480207797
20,12.0,751.6239748169525,806.8788307493604,839.7990021035807,865.7532043855238,884.8581971935741,909.81397354082,947.6893595574355,976.63836073013,1009.7860547516956,1032.3486099094832,1049.5760664436207,1083.4178239330176,1108.6812595918966,1142.056524905871,1174.2172360127238,1238.5525351170672,1285.1721590493366,1323.0498277361733,1451.995644340656
21,12.5,786.9032352973434,841.8993813797914,876.4446771816082,905.3464047108544,925.4261545449373,949.4653427299407,988.4422632729426,1018.5573988152321,1052.6660581444514,1076.5859117512184,1093.7019712347085,1129.968612402982,1154.9866206214308,1191.1140118873147,1225.557939352934,1292.4449130575908,1339.4844767717432,1377.3065996042844,1515.7749802051958
22,13.0,818.7855369451494,873.5912584607257,909.3854371354857,941.5156871522723,962.9825782079639,986.385237026368,1026.154789642816,1056.9212488547328,1091.2072501851246,1115.736895609756,1133.735046289223,1171.3614076237625,1195.4343648413878,1233.6419895677416,1269.6097944100734,1336.1797280282115,1382.6674340848963,1421.2324883638107,1564.9429720120336
23,13.5,845.904929461592,900.7097506941564,937.26168999032,972.8867779295282,996.2200178637579,1019.3972010316157,1059.5930735162124,1090.3701385845877,1123.865592504291,1148.0204047680027,1168.1802317830013,1205.7181556338398,1228.0058941754048,1267.3833454192809,1303.8649899788045,1366.4846564123015,1411.2537860863677,1451.63950869903,1594.9972361588036
24,14.0,866.8954625478929,922.0101467820758,958.7138437712166,998.0854032623724,1023.8310231934225,1047.324779347197,1087.5232497422892,1117.5442957407524,1149.0970467325265,1171.6552825088659,1195.5424678918794,1231.160802471695,1250.68261054712,1290.080966914064,1325.8157148537898,1380.0873745932324,1421.7762878737287,1465.3396752942203,1601.4353890431405
25,14.5,880.9399566650187,936.7781560682437,973.0660354636925,1016.2278513099074,1044.8945158546765,1069.3369147265387,1109.0130204231677,1137.6172216210884,1166.2178843703393,1186.0350591759523,1214.9989550879613,1246.8640594206067,1262.8987636818724,1301.1885427192124,1334.9767482533687,1376.9501577624867,1414.6229883527742,1462.722712476753,1584.6568404850982
26,15.0,889.4163153129173,946.4211704634843,982.377317894907,1028.3926579886456,1060.0349054117019,1085.9841425307222,1124.33635667283,1151.8955117710816,1177.985616397966,1195.2520133556702,1228.4159350284222,1256.213698743051,1269.899994511812,1307.002966281813,1338.9532310905877,1369.9736763439882,1405.6031116621875,1458.4891831463758,1564.668173994406
27,15.5,894.0818279250634,952.6868330257205,989.0290978659057,1036.071094158179,1070.2991898803066,1098.1992812731664,1134.2058277997428,1162.077172389515,1187.4873970555466,1203.6909437889535,1238.0547012287211,1262.9882967000558,1277.2065617139378,1314.0842105369502,1345.5831402804522,1372.0916545042535,1410.362175225338,1467.1767433375428,1561.3222762228754
28,16.0,896.0162446300586,956.5621088342043,993.957282231636,1040.4431226930128,1076.8792331763386,1107.0626894689879,1139.882126878453,1169.2927580407352,1195.6877141431128,1212.2079815920408,1245.0677134523855,1268.3265845676651,1285.6258037378425,1323.201361591735,1355.5454350510897,1383.4316361477297,1428.4696943714441,1488.3605830511588,1574.2500727009685
29,16.5,896.1299307302868,958.8437934735198,997.7364028605203,1042.61087947138,1081.0031156906548,1113.6916106337274,1142.7629779250283,1174.5309603804799,1203.0203888506696,1220.777090974998,1250.33022302496,1272.7073323756777,1294.7868289762657,1333.6757838462843,1367.7293202089095,1400.9196201133466,1455.4761839061875,1517.8752757797406,1598.026998678811
30,17.0,895.3332515281315,960.3286825282513,1000.9409916209821,1043.676500371514,1083.8989178141137,1119.203288282926,1144.246104955536,1178.780471064487,1209.919242368222,1229.3722361478897,1254.7174812719902,1276.609310153892,1304.318745821949,1344.8288417007163,1381.0240005603205,1421.4816052400338,1486.9321586352496,1551.5553950158053,1627.228489406528
31,17.5,894.3848447755789,961.6807723188854,1004.0498250700399,1044.5584319586092,1086.5900398724295,1124.5287586795343,1145.496277983366,1182.8651998058713,1216.745792354107,1237.971720619104,1258.9588642980962,1280.4314929271397,1313.9124779355086,1356.0950054884622,1394.5038134439967,1442.555923893566,1519.1297142300314,1585.929752003117,1657.3340742592243
32,18.0,893.4364380230265,963.0328621095196,1007.1586585190978,1045.4403635457047,1089.2811619307456,1129.854229076143,1146.746451011196,1186.9499285472555,1223.572342339992,1246.5712050903185,1263.2002473242026,1284.253675700388,1323.5062100490686,1367.361169276208,1407.9836263276732,1463.6302425470985,1551.3272698248134,1620.304108990429,1687.4396591119207
33,18.5,892.4880312704737,964.3849519001535,1010.2674919681557,1046.3222951327996,1091.9722839890612,1135.1796994727515,1147.9966240390258,1191.0346572886394,1230.3988923258764,1255.1706895615325,1267.4416303503078,1288.0758584736352,1333.0999421626284,1378.627333063953,1421.4634392113485,1484.7045612006305,1583.5248254195951,1654.6784659777409,1717.5452439646165
34,19.0,891.5396245179215,965.7370416907878,1013.3763254172135,1047.2042267198954,1094.6634060473775,1140.5051698693599,1149.2467970668563,1195.1193860300239,1237.225442311762,1263.7701740327473,1271.6830133764147,1291.8980412468836,1342.6936742761882,1389.8934968517,1434.9432520950256,1505.778879854163,1615.722381014377,1689.0528229650529,1747.6508288173134
