,Age,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
0,2.0,105.7978772754965,113.71717428048036,120.31961480400223,126.14738740892584,127.7632517633784,129.23025620434785,129.90461282932304,132.68714608977575,138.24602446817462,139.31228357132554,141.91193985165071,142.91415370947576,146.99175918347726,150.22559513612816,151.30248949145522,154.87925235862258,156.8803637519919,164.19485548060496,170.3146166787079
1,2.5,106.17275281856826,113.54252503798475,119.55976475196778,124.8551041302202,126.54175817337605,128.07398129155803,128.97477891057622,131.99024611664896,137.13523893266623,138.17305063066578,140.71347614542333,141.79142824270028,145.650818757291,148.91076924005515,150.1313397107966,153.53216357182265,155.70977936534757,162.95988621708864,169.16533213239376
2,3.0,106.54762836163997,113.36787579548911,118.79991469993331,123.5628208515145,125.3202645833737,126.91770637876817,128.04494499182942,131.29334614352223,136.02445339715777,137.03381769000598,139.51501243919589,140.66870277592471,144.30987833110467,147.59594334398207,148.9601899301379,152.18507478502266,154.53919497870316,161.7249169535722,168.01604758607957
3,3.5,106.91882024794631,113.19449268548799,118.0447041213285,122.27785348045083,124.10622465819903,125.7694854094447,127.12256022102268,130.60240392024275,134.9210037104621,135.90282923309616,138.32488521438893,139.55448345113263,142.97776996547807,146.28978644485986,147.7968393248676,150.84636091558696,153.37591570855474,160.49689064452775,166.8741447184455
4,4.0,107.26791019366041,113.02870637045378,117.31733038330167,121.03678155523916,122.93690672199027,124.66958810091937,126.2448703378563,129.94720819604694,133.86156911664264,134.821307678686,137.1847768781048,138.49130097824087,141.69865396320964,145.0356435274426,146.6802837719272,149.55789655033695,152.256467137382,159.31052206231493,165.7765319228921
5,4.5,107.57279625819001,112.87811364535337,116.64563032643078,119.88350052173145,121.85703276371333,123.66633811399029,125.4565702299706,129.3635054700184,132.8901647085758,133.8387199292752,136.14470631886624,137.5301922091499,140.52552268765757,143.88552857343527,145.65731832364676,148.3699311934582,151.22467996416066,158.20746893376526,164.76749927149996
6,5.0,107.81137650094287,112.75031130515374,116.05744079129383,118.86190582577977,120.91132477233418,122.80805910945571,124.80235478500599,128.88704224124078,132.05080557913783,133.00453288736347,135.25469242519608,136.72219399576016,139.51136850217998,142.89145556454292,144.77473803235628,147.33271434913644,150.32438488786642,157.22938898571033,163.89133683634978
7,5.5,107.96154898132674,112.65289614482175,115.58059861846874,118.01589291323607,120.14450473681875,122.14307474811368,124.3269188906028,128.55356500879782,131.3875068212051,132.36821345545047,134.56475408561712,136.11834318997197,138.70918377013518,142.10543848247048,144.0793379503857,146.49649552155734,149.599412607475,156.41793994498187,163.1923346895222
8,6.0,108.00121175874938,112.59346495932435,115.24294064853356,117.38935722995237,119.60129464613293,121.71970869076243,124.07495743440143,128.39882027177313,130.94428352765382,131.97922853603595,134.12491018865217,135.76967664368576,138.17196085488126,141.57949130892297,143.61791313006503,145.9115242149065,149.09359382196206,155.81477953841133,162.7147829030978
