,Age,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
0,2.0,34.32570250908793,39.656656645608464,42.96484793866642,47.896139761465065,50.775684887162534,53.2544393880541,54.149166677765905,57.431778507709204,57.40267298858901,59.0568111316117,60.71792307977692,61.40057862165231,63.81962286495193,63.55699378099049,64.23090334348817,63.48631488825757,66.97796799176334,78.52370651589447,75.86239047129587
1,2.5,35.73628846164803,41.60867198862412,45.2586628308193,49.92038034582015,52.88768350118045,55.437153490307885,56.417745850331414,59.61436610420874,59.946882063785125,61.93957216235206,63.77003954579162,64.99478264285456,67.4261401960429,67.88794307948041,68.90939304664371,68.80957771572331,73.10314095835793,84.79641233519597,84.55607939147261
2,3.0,37.14687441420811,43.56068733163977,47.552477722972185,51.944620930175304,54.999682115198446,57.6198675925617,58.686325022896916,61.79695370070822,62.49109113898123,64.82233319309232,66.82215601180634,68.5889866640568,71.0326575271338,72.21889237797038,73.58788274979926,74.13284054318898,79.22831392495256,91.06911815449757,93.24976831164943
3,3.5,38.557460366768204,45.51270267465543,49.84629261512508,53.96886151453041,57.111680729216395,59.80258169481545,60.9549041954624,63.9795412972077,65.03530021417731,67.70509422383265,69.87427247782108,72.18319068525902,74.6391748582247,76.5498416764603,78.26637245295477,79.45610337065467,85.3534868915472,97.34182397379918,101.94345723182612
4,4.0,39.968046319328295,47.46471801767109,52.14010750727794,55.99310209888552,59.223679343234345,61.98529579706925,63.223483368027885,66.16212889370718,67.57950928937342,70.58785525457293,72.92638894383578,75.77739470646125,78.24569218931562,80.88079097495026,82.94486215611033,84.77936619812037,91.47865985814184,103.61452979310076,110.63714615200293
5,4.5,41.37871404932986,49.41681316718326,54.43399701478904,58.017437811085436,61.335777794035295,64.16811877466473,65.4921997498787,68.34486001333761,70.12387020618725,73.47076680099711,75.97866215137415,79.37174326572591,81.85238036605323,85.2118999613134,87.62350572439702,90.10278499847334,97.60397419728586,109.88740940728664,119.33093318140192
6,5.0,42.806882151806114,51.38598690694971,56.74385420896053,60.06213088207319,63.46924131639504,66.37424107538767,67.79027891878621,70.55830508298894,72.70072522919597,76.38588870377228,79.0644780449771,82.99702297035184,85.49562951118608,89.57718215254584,92.335076430752,95.45958199670005,103.75954226200352,116.19748112671662,128.045715584366
7,5.5,44.30864995160592,53.426986493579975,59.12086522553542,62.192439013383705,65.69255794344137,68.67835118365593,70.2118464444744,72.90092097048512,75.41423770816458,79.43647472204228,82.29136130987945,86.75238693117002,89.29263973835491,94.08618342967704,97.18512575515106,100.95675459346118,110.0423456211897,122.66396824203287,136.84879628736996
8,6.0,45.94535052983222,55.59966679946056,61.620991583183304,64.47970808861925,68.08060526241309,71.1621056057573,72.85980929092705,75.48035002403027,78.3782888563929,82.7354116187195,85.77686808883087,90.74623869500738,93.37154528258974,98.85866969762273,102.28905254596432,106.71128245420222,116.55841368690145,129.41721691647405,145.8137572071137
9,6.5,47.778316967587955,57.96388269697796,64.30019480057364,66.9952839913821,70.70826086054896,73.90716084797954,75.83707442212808,78.40423459182844,81.70675988718085,86.39558615671629,89.63855452458083,95.08698180869075,97.86048037892057,104.01440686129851,107.76225565156192,112.84014524436847,123.41377587119585,136.5875733132786,155.0141802602972
10,7.0,49.868882345976075,60.579489058518675,67.21443639637597,69.81051260527451,73.65040232508788,76.99517341661043,79.24654880206134,81.78021702208369,85.51353201382832,90.52988509894499,93.99397675987892,99.88301981904702,102.88757926237739,109.67316082562012,113.72013392031386,119.46032262940527,130.71446158612994,144.3053835956852,164.52364736362026
11,7.5,52.27837974609952,63.506340756469214,70.41967788925987,72.99673981389881,76.98190724326861,80.50779981793771,83.19113939471069,85.71593966300009,89.91248644963517,95.25119520831798,98.96069093747464,105.24275627290311,108.58097616799013,115.95469749550311,120.27808620059025,126.68879427475808,138.56650024376094,152.7009939269324,174.41574043378287
12,8.0,55.06814224906124,66.80429266321606,73.97188079789484,76.62531150085724,80.77765320232992,84.52669655824916,87.77375316405995,90.31904486278167,95.01750440790123,100.6724032477476,104.6562532001176,111.27459471708586,115.0688053307888,122.97878277586318,127.55151134076121,134.64253984587228,147.07592125614573,161.90475047025865,184.76404138748487
13,8.5,58.299502935964206,70.53319965114582,77.92700664095035,80.76757354975217,85.11251778951069,89.13352014383258,93.09729707409305,95.6971749696326,100.94246710192655,106.90639598014631,111.19821969055734,118.08693869842222,122.47920098580353,130.8651825716161,135.6558081891969,143.43853900819323,156.34875403534164,172.0469993889028,195.64213214142626
14,9.0,62.033794887911355,74.75291659264491,82.34101693709603,85.49487184418582,90.06137859204978,94.40992708097579,99.26467808879383,101.95797233175686,107.80125574501083,114.0660601684264,118.70414655154345,125.78819176373906,130.94029736806425,139.73366278767742,144.70637559426729,153.19377142716633,166.4910279934056,183.25808684610328,207.12359461230693
15,9.5,66.33235118600564,79.5232983600998,87.26987320500129,90.87855226776044,95.69911319718585,100.43757387596644,106.37880317214615,109.20907929735851,115.70775155045405,122.26428257550019,127.29158992582535,134.4867574598632,140.58022871260084,149.70398932896282,154.8186124043425,164.02521676823693,177.60877254239463,195.66835900509852,219.2820107168267
16,10.0,71.25650491134999,84.9041998258971,92.76953696333577,96.98996070407838,102.10059919215782,107.2981170350924,114.54257928813391,117.55813821464172,124.77583573155611,131.61394996428012,137.07810595615274,144.29103933362157,151.52712925444342,160.895928100388,166.1079174677927,176.04985469685045,189.80801709436597,209.40816202912734,232.19096237168557
17,10.5,76.80464885599471,90.89112064405296,98.83238255656867,103.82811928601461,109.2675781641138,114.99101886997606,123.7493929230148,127.00105421331872,134.9939711042859,142.0975141517623,148.04323633207667,155.18416403911888,163.7563751889818,173.2863549414581,178.5555825838109,189.2447742639923,203.05209195816315,224.42464899265386,245.80010385184588
